epoch,loss,num_batches,batch_size
1,12.544635772705078,32,32
2,-6.353909969329834,32,32
3,-7.486793041229248,32,32
4,-7.6822710037231445,32,32
5,-7.869490146636963,32,32
6,-8.019255638122559,32,32
7,-8.01685905456543,32,32
8,-8.162565231323242,32,32
9,-8.25951862335205,32,32
10,-8.425013542175293,32,32
11,-8.501448631286621,32,32
12,-8.626197814941406,32,32
13,-8.505131721496582,32,32
14,-8.667828559875488,32,32
15,-8.663557052612305,32,32
16,-8.751587867736816,32,32
17,-8.764434814453125,32,32
18,-8.824885368347168,32,32
19,-8.809653282165527,32,32
20,-8.930830001831055,32,32
21,-8.893179893493652,32,32
22,-8.93193244934082,32,32
23,-9.026613235473633,32,32
24,-9.085604667663574,32,32
25,-9.143844604492188,32,32
26,-9.039340019226074,32,32
27,-9.122513771057129,32,32
28,-9.091299057006836,32,32
29,-9.213968276977539,32,32
30,-9.0896577835083,32,32
31,-9.302976608276367,32,32
32,-9.284225463867188,32,32
33,-9.371731758117676,32,32
34,-9.326823234558105,32,32
35,-9.3366060256958,32,32
36,-9.348965644836426,32,32
37,-9.379435539245605,32,32
38,-9.387534141540527,32,32
39,-9.496597290039062,32,32
40,-9.335622787475586,32,32
41,-9.501872062683105,32,32
42,-9.38746166229248,32,32
43,-9.517678260803223,32,32
44,-9.457552909851074,32,32
45,-9.561351776123047,32,32
46,-9.576299667358398,32,32
47,-9.530953407287598,32,32
48,-9.550407409667969,32,32
49,-9.619683265686035,32,32
50,-9.426249504089355,32,32
51,-9.638483047485352,32,32
52,-9.492026329040527,32,32
53,-9.584919929504395,32,32
54,-9.579975128173828,32,32
55,-9.647504806518555,32,32
56,-9.563708305358887,32,32
57,-9.615843772888184,32,32
58,-9.642829895019531,32,32
59,-9.666616439819336,32,32
60,-9.572049140930176,32,32
61,-9.582045555114746,32,32
62,-9.648445129394531,32,32
63,-9.710248947143555,32,32
64,-9.643902778625488,32,32
65,-9.670639038085938,32,32
66,-9.601073265075684,32,32
67,-9.466109275817871,32,32
68,-9.67308235168457,32,32
69,-9.667776107788086,32,32
70,-9.66822624206543,32,32
71,-9.598374366760254,32,32
72,-9.59361743927002,32,32
73,-9.618549346923828,32,32
74,-9.546939849853516,32,32
75,-9.583634376525879,32,32
76,-9.555466651916504,32,32
77,-9.673857688903809,32,32
78,-9.71801471710205,32,32
79,-9.670066833496094,32,32
80,-9.659395217895508,32,32
81,-9.760862350463867,32,32
82,-9.694438934326172,32,32
83,-9.645323753356934,32,32
84,-9.626920700073242,32,32
85,-9.695862770080566,32,32
86,-9.679289817810059,32,32
87,-9.645790100097656,32,32
88,-9.66767692565918,32,32
89,-9.666531562805176,32,32
90,-9.736858367919922,32,32
91,-9.456735610961914,32,32
92,-9.659379005432129,32,32
93,-9.708202362060547,32,32
94,-9.765141487121582,32,32
95,-9.728002548217773,32,32
96,-9.709386825561523,32,32
97,-9.669402122497559,32,32
98,-9.621939659118652,32,32
99,-9.601324081420898,32,32
100,-9.699711799621582,32,32
